CODIGO	NOMBRE	PROV	CAN	PARR	SOSTENIM	NIVEL
3651	JOSE VAREA DONOSO	5	1	03	1	2
3653	TAHUANTINSUYO (INDIGENA)	10	4	51	1	2
3654	ALFREDO BAQUERIZO MORENO	5	1	03	1	2
3655	SILVIO LUIS HARO (INDIGENA)	10	4	51	2	2
3657	MANUEL J. CALLE (INDIGENA)	10	4	52	1	2
3658	GENERAL MALDONADO	5	1	03	1	2
3659	NUMA POMPILIO LLONA (INDIGENA)	10	4	52	1	2
3660	GENERAL ALFONSO JARAMILLO (INDIGENA)	10	4	52	1	2
3661	PRIMERO DE MAYO	5	1	03	1	2
3662	VICENTE LARREA (INDIGENA)	10	4	52	1	2
3663	GALO PLAZA LASSO	5	1	03	1	2
3664	JUAN MONTALVO N° 2	10	4	53	1	2
3665	JOAQUIN PEREZ DE ANDA	5	1	03	1	2
3666	TOMAS RIVADENEIRA P. (INDIGENA)	10	4	53	1	2
3668	GRANJA ATAHUALPA (INDIGENA)	10	4	53	1	2
3669	U.EDUC. PROVINCIA DE LOJA (INDIGENA)	10	4	53	1	2
3670	CLUB FEMENINO COTOPAXI	5	1	03	1	2
3671	CAMILO PONCE ENRIQUEZ (INDIGENA)	10	4	53	1	2
3672	JUAN BAUTISTA SARRADE	5	1	03	1	2
3673	SAN AGUSTIN DE CAJAS (INDIGENA)	10	4	53	1	2
3674	MANUEL ALVAREZ	10	4	54	1	2
3675	ALBERTO VAREA QUEVEDO	5	1	03	1	2
3676	ULPIANO NAVARRO	10	4	55	1	2
3677	ALBERTO ALBAN VILLAMARIN	5	1	03	1	2
3678	ALEJANDRO CHAVEZ (INDIG)(PLANTEL CENTRAL	10	4	55	1	2
3679	RAFAEL MESIAS TERAN	5	1	03	1	2
3680	ANIBAL BUITRON (INDIGENA)	10	4	55	1	2
3681	SIMON BOLIVAR	5	1	04	1	2
3682	PROVINCIA DE TUNGURAHUA (INDIGENA)	10	4	55	1	2
3683	PROVINCIA DE PICHINCHA (INDIGENA)	10	4	55	1	2
3684	ELVIRA ORTEGA	5	1	04	1	2
3685	HUAYNA FALCON (INDIGENA)	10	4	55	1	2
3686	ISIDRO AYORA	5	1	04	1	2
3687	GENERAL MARCO AURELIO SUBIA (INDIGENA)	10	4	55	1	2
3688	CACIQUE TITARCO (INDIGENA)	10	4	55	1	2
3689	MANUEL CORDOVA GALARZA (INDIGENA)	10	4	55	1	2
3690	OTTO AROSEMENA GOMEZ	5	1	04	1	2
3691	QUIS QUIS (INDIGENA)	10	4	55	1	2
3692	FERNANDO DAQUILEMA (INDIGENA)	10	4	55	1	2
3693	DUCHICELA (INDIGENA)	10	4	55	1	2
3694	VICENTE ANDA AGUIRRE	5	1	04	1	2
3695	CACIQUE JUMANDI (INDIGENA)	10	4	55	1	2
3696	LA INMACULADA	5	1	04	4	2
3697	ESTUARDO JARAMILLO PEREZ (INDIGENA)	10	4	55	1	2
3698	SAGRADO CORAZON DE JESUS	5	1	04	4	2
3699	DOMINGO F. SARMIENTO (INDIGENA)	10	4	56	1	2
3700	MODESTO LARREA JIJON (INDIGENA)	10	4	56	1	2
3701	SAN JOSE LA SALLE	5	1	04	4	2
3702	SAN LUIS DE AGUALONGO (INDIGENA)	10	4	56	1	2
3703	NUMA POMPILLO LLONA	5	1	05	1	2
3704	LEOPOLDO N. CHAVEZ (S. PABLO)	10	4	57	1	2
3705	MARIA ANGELICA IDROBO (S.PABLO)	10	4	57	1	2
3707	JUAN ABEL ECHEVERRIA	5	1	05	1	2
3709	LUIS WANDEMBERG (INDIGENA)	10	4	57	1	2
3710	ABDON CALDERON	5	1	51	1	2
3711	ANDRES BELLO	10	4	57	1	2
3712	CARLOS MARIA VILLACIS	5	1	51	1	2
3714	JULIAN JUEZ (INDIGENA)	10	4	57	1	2
3715	RAFAEL MARIA VASQUEZ	5	1	51	1	2
3716	GERARDO GUEVARA BARBA (INDIGENA)	10	4	57	1	2
3717	FLORENCIO O'LEARY	10	4	58	1	2
3718	GENERAL VICTOR PROAÑO	5	1	51	1	2
3719	IMBAYA (INDIGENA)	10	4	58	1	2
3720	PORTOVIEJO	5	1	51	1	2
3721	JUAN FRANCISCO CEVALLOS (INDIGENA)	10	4	58	1	2
3722	REMIGIO ROMERO Y CORDERO	5	1	51	1	2
3723	GONZALO RUBIO N=2 (INDIGENA)	10	4	58	1	2
3724	ALEJANDRO EMILIO SANDOVAL	5	1	51	1	2
3725	LEOPOLDO N. CHAVEZ (PLANTEL CENTRAL)	10	4	59	1	2
3726	JOSE JOAQUIN NOROÑA	5	1	51	1	2
3727	ALFREDO BAQUERIZO MORENO	10	4	59	1	2
3728	NICOLAS AUGUSTO MALDONADO	5	1	51	1	2
3729	PROVINCIA DEL GUAYAS	10	4	59	1	2
3730	RENATO DESCARTES	5	1	51	1	2
3732	CIUDAD DE OTAVALO (SELVA A.)	10	4	59	1	2
3733	CIUDAD DE AMBATO	10	4	59	1	2
3734	PROVINCIA DE GALAPAGOS # 145	9	1	04	1	2
3735	ISABEL RAMIREZ ESTRADA DRA. # 155	9	1	04	1	2
3736	FUNDACION DEL NIÑO # 156	9	1	04	1	2
3737	ROSA ANDRADE FAJARDO # 158	9	1	04	1	2
3738	6 DE DICIEMBRE	10	4	59	1	2
3739	LUCILA GUEVARA MORENO # 162	9	1	04	1	2
3741	CEMENTOS SELVA ALEGRE	10	4	59	1	2
3742	ENRIQUE DIAZ GALARZA DR. # 163	9	1	14	1	2
3744	ANTONIO RICAURTE # 19	9	1	07	1	2
3745	DOLORES CACUANGO QUILO (INDIGENA)	10	4	55	1	2
3747	CARLOS COELLO ICAZA # 164	9	1	04	1	2
3748	GUAYAQUIL # 32	9	1	14	1	2
3749	MAYOR GALO LARREA TORRES (INDIGENA)	10	4	55	1	2
3750	BLANCA FALQUEZ DE VELIZ # 170	9	1	04	1	2
3751	VEINTICUATRO DE MAYO  # 53	9	1	07	1	2
3752	LUIS ULPIANO DE LA TORRE (INDIGENA)	10	4	02	1	2
3753	PEDRO CARBO # 168	9	1	07	1	2
3754	AURORA PITA DE CASTRO # 173	9	1	04	1	2
3756	MANUEL MARIA SANCHEZ (NOCTURNA)	10	4	02	1	2
3757	HUMBERTO SALVADOR GUERRA DR. # 177	9	1	04	1	2
3758	ULPIANO PEREZ QUIÑONEZ	10	4	02	4	2
3759	LA INMACULADA	10	4	02	4	2
3760	RAUL PAVON MEJIA	10	4	02	5	2
3762	DE APLICACION PEDAGOGICA	10	4	57	1	2
3763	JAIME ROLDOS AGUILERA AB. # 213	9	1	04	1	2
3764	21 DE MARZO	17	1	80	5	1
3765	RIO CENEPA # 221	9	1	04	1	2
3768	INGAPIRCA # 224	9	1	04	1	2
3769	JORGE GOMEZ ANDRADE (INDIGENA)	10	3	01	1	2
3770	JORGE GUZMAN ARGUELLO # 251	9	1	04	1	2
3771	EL PARVULARIO	17	1	20	5	1
3772	JUAN LEON MERA # 15	9	1	07	1	2
3773	MARIA LARREA FREILE (INDIGENA)	10	4	56	1	2
3774	GUAYAQUIL	10	1	02	1	2
3775	SANTA MARIA DE LOS ANGELES	17	1	03	5	1
3776	JOSE TOBAR TOBAR	10	1	02	1	2
3778	24 DE JUNIO	10	1	02	1	2
3780	RICARDO SANCHEZ	10	1	03	1	2
3781	CATALINA CADENA MIRANDA # 255	9	1	04	1	2
3782	ALICIA AREVALO DE DELGADO DRA. # 299	9	1	04	1	2
3783	JUAN MIGUEL SUAREZ	10	1	01	1	2
3784	PISULLI	17	1	03	1	1
3786	JOSE NICOLAS VACAS	10	1	01	1	2
3787	ISLAS GALAPAGOS	17	1	27	5	1
3788	MEDARDO PROAÑO ANDRADE	10	1	01	1	2
3789	GUDIÑO VASQUEZ	10	1	01	2	2
3791	AGUSTIN FEBRES CORDERO RIVADENEIRA # 304	9	1	04	1	2
3792	28 DE SEPTIEMBRE	10	1	03	1	2
3794	NICOLAS SEGOVIA # 344	9	1	04	1	2
3795	RAFAEL LARREA ANDRADE (VESPERTINA)	10	1	03	1	2
3796	BLANCA ARCE PONCE DE SALCEDO # 118	9	1	07	1	2
3797	ALVERNIA	17	1	03	4	1
3798	MODELO PRESIDENTE VELASCO IBARRA	10	1	03	1	2
3799	REPUBLICA DE ARGENTINA # 167	9	1	12	1	2
3800	EPISCOPAL CHIMBACALLE	17	1	21	5	1
3801	ANGEL ANDRES GARCIA DR. # 39 (N)	9	1	12	1	2
3802	AMERICA	10	1	03	1	2
3803	MARIA ANGELICA IDROBO	10	1	03	1	2
3805	ANA LUISA LEORO	10	1	03	1	2
3807	OLGA PERALTA VALAREZO # 54 (N)	9	1	07	1	2
3808	CRISTOBAL COLON # 5	9	1	12	1	2
3810	LUIS FELIPE CHAVEZ	5	1	52	1	2
3811	ALFREDO PEREZ GUERRERO	10	1	03	1	2
3813	28 DE ABRIL	10	1	03	1	2
3814	TEODORO MALDONADO	5	1	52	1	2
3815	CIUDAD DE IBARRA	10	1	03	1	2
3816	PENSIONADO UNIVERSITARIO	17	1	18	5	1
3817	17 DE JULIO	10	1	03	1	2
3818	LOS PINOS	17	1	27	5	1
3819	MARTIN ZUMETA	10	1	05	1	2
3820	BALTAZARA TERAN	5	1	52	1	2
3821	PEDRO MONCAYO	10	1	04	1	2
3822	GONZALO ZALDUMBIDE	17	1	11	1	2
3823	ARTESANOS DE LEON	5	1	52	1	2
3824	GENERAL LUIS LEORO FRANCO	10	1	04	1	2
3825	VENEZUELA	5	1	52	1	2
3826	VICTOR MANUEL PEÑAHERRERA	10	1	04	1	2
3827	PENSIONADO ATAHUALPA	10	1	04	5	2
3829	CANADA	5	1	52	1	2
3830	AIDA LEON DE RODRIGUEZ	10	1	04	1	2
3831	MANUEL CABEZA DE VACA	17	1	11	1	2
3833	POLICIA NACIONAL	17	1	19	5	2
3834	CARLOS EGAS MANRIQUE	5	1	52	1	2
3835	ING.PATRICIO ESPINOZA BERMEO	17	1	11	1	2
3836	EUGENIO ESPEJO-DIEZ DE AGOSTO	5	1	53	1	2
3837	FABIAN JARAMILLO DAVILA	10	1	04	1	2
3838	REPUBLICA DE IRAK	17	1	11	1	2
3839	MERCEDES TROYA DE SUAREZ	10	1	04	1	2
3840	ALEJANDRO PASQUEL MONGE	10	1	04	1	2
3841	UNIDAD EDUCATIVA QUITO SUR	17	1	11	1	2
3842	RAFAEL SUAREZ	10	1	04	1	2
3844	OSCAR EFREN REYES	10	1	01	1	2
3845	POLIDORO ARELLANO MONTALVO	17	1	11	1	2
3846	LEOPOLDO N. CHAVEZ (CARANQUI)	10	1	01	1	2
3848	UNIDAD EDUCATIVA QUITO SUR	17	1	11	1	2
3850	RIOBAMBA	5	1	53	1	2
3851	ODILO AGUILAR PAZMIÑO	17	1	13	1	2
3852	PRESIDENTE ROOSEVELT	17	1	13	1	2
3853	HERMANOS PAZMIÑO	5	1	53	1	2
3854	GONZALO ABAD GRIJALVA	17	1	13	1	2
3855	JOSE MARTI	17	1	13	1	2
3857	MERCEDES GONZALEZ	17	1	13	1	2
3858	SANTA MARIANA DE JESUS	5	1	53	1	2
3859	ALEJANDRO CARDENAS	17	1	15	1	2
3860	FELIX VALENCIA	5	1	54	1	2
3861	ISABEL LA CATOLICA	17	1	15	1	2
3862	CALIXTO PINO	5	1	54	1	2
3863	JORGE WASHINGTON	17	1	15	1	2
3864	MANUEL J. CALLE	5	1	54	1	2
3865	REINA SILVIA DE SUECIA	17	1	15	1	2
3867	HUMBERTO JIMENEZ	5	1	54	1	2
3868	REPUBLICA DE CHILE	17	1	15	1	2
3869	ANTONIO MATA	5	7	53	1	2
3870	JOSE PERALTA	17	1	15	1	2
3871	TENIENTE EDMUNDO CHIRIBOGA	5	7	54	1	2
3872	JUAN SALINAS	5	7	54	1	2
3873	MANUELA CAÑIZARES	5	7	53	1	2
3874	TENA	5	7	53	1	2
3875	LUZ ELINA VEGA	5	7	53	1	2
3876	DR. GONZALO RUBIO ORBE	5	7	54	1	2
3877	ANA MARIA TOLEDO	5	7	53	1	2
3878	DR. MIGUEL ANGEL CARRION	5	7	53	1	2
3879	REINO DE QUITO <SAN ROQUE>	17	1	15	1	2
3880	DR. ENRIQUE ITURRALDE	5	7	53	1	2
3881	VICENTE ROCAFUERTE	17	1	15	1	2
3882	SALCEDO	5	7	53	1	2
3883	ARSENIO HIDALGO CEPEDA	5	7	54	1	2
3885	AURELIO ESPINOZA POLIT	17	1	15	1	2
3886	PABLO NERUDA	5	7	54	1	2
3887	REPUBLICA DE HAITI	5	7	53	1	2
3888	DIEGO DE ALMAGRO	5	7	54	1	2
3889	PEDRO VICENTE MALDONADO	10	1	01	1	2
3890	PROVINCIA DE LOS RIOS	5	7	53	1	2
3891	CARLOS JULIO AROSEMENA TOLA	5	7	53	1	2
3892	JULIO ZALDUMBIDE	10	1	03	1	2
3893	PROVINCIA DE SUCUMBIOS	5	7	53	1	2
3894	SEBASTIAN DE BENALCAZAR	10	1	05	1	2
3896	BARTOLOME RUIZ	10	1	03	1	2
3897	JUAN PIO MONTUFAR-JUAN DE DIOS MORALES	5	1	56	1	2
3898	REPUBLICA DE MEXICO	10	1	03	1	2
3900	JUAN LEON MERA	5	1	56	1	2
3901	CRISTOBAL TOBAR SUBIA	10	1	03	1	2
3902	CUENCA	5	1	56	1	2
3903	CIUDAD DE CUENCA	10	1	03	1	2
3905	GALAPAGOS	10	1	03	1	2
3906	DOCE DE FEBRERO	5	1	56	1	2
3908	LUIS ZULETA VINUEZA	10	1	04	1	2
3910	FEDERICO GONZALEZ SUAREZ	10	1	04	1	2
3911	GRAL.LEONIDAS PLAZA GUTIERREZ	5	1	56	1	2
3912	GUILLERMINA GARCIA ORTIZ	10	1	04	1	2
3913	CLUB DE LEONES DE VIRGINIA	5	1	56	1	2
3914	REPUBLICA DE CHILE	10	1	03	1	2
3915	CENTRO AGRICOLA DE LATACUNGA	5	1	56	1	2
3916	ABELARDO PAEZ TORRES	10	1	04	1	2
3917	LUIS FERNANDO RUIZ	5	1	57	1	2
3918	CESAR BORJA	10	1	51	1	2
3919	ANDRES F. CORDOVA	17	1	21	1	2
3920	AZOGUES-VICENTE LEON	5	1	57	1	2
3921	PEDRO CLAVER	10	1	51	1	2
3922	JOSE MARIA URBINA	10	1	51	1	2
3923	ARCHIPIELAGO DE COLON	5	1	57	1	2
3924	LUIS NAPOLEON DILLON	10	1	51	1	2
3926	VICTOR MANUEL MIDEROS	10	1	51	1	2
3928	REPUBLICA DEL BRASIL	17	1	11	1	2
3930	LUIS CABEZAS BORJA	10	1	51	1	2
3932	DELIA IBARRA DE VELASCO	17	1	21	1	2
3933	27 DE FEBRERO	10	1	51	1	2
3934	EDUARDO SALAZAR GOMEZ	17	1	21	1	2
3935	MARIETA DE VEINTIMILLA	10	1	51	1	2
3936	JORGE ESCUDERO MOSCOSO	17	1	21	1	2
3937	PANTALEON ESTUPIÑAN	5	1	58	1	2
3938	JUAN LEON MERA(QUITO)	17	1	11	1	2
3939	JOSE CUERO Y CAICEDO	10	1	51	1	2
3940	CACIQUE TUCUMANGO	5	1	58	1	2
3941	LUIS A. MARTINEZ	17	1	21	1	2
3942	REINO DE QUITO	5	1	58	1	2
3943	OSCAR EFREN REYES	17	1	21	1	2
3944	AMBUQUI	10	1	51	1	2
3946	DR. TARQUINO JARAMILLO	10	1	51	1	2
3948	GRAN BRETAÑA	17	1	18	1	2
3949	FRANCISCO PIZARRO (INDIGENA)	10	1	52	1	2
3950	ADELA PEREZ DE ALVARADO # 32	9	7	01	1	2
3951	CESAR SANDOVAL VITERI	5	1	58	1	2
3952	CONSTANCIO C. VIGIL (INDIGENA)	10	1	52	1	2
3953	GENERAL JUAN LAVALLE	17	1	18	1	2
3954	CARLOS JULIO AROSEMENA TOLA # 104	9	1	12	1	2
3955	MANUEL MATHEU	5	1	59	1	2
3957	GALO PLAZA LASSO	10	1	52	1	2
3958	NUMA POMPILIO LLONA	17	1	22	1	2
3960	GONZALO PIZARRO (INDIGENA)	10	1	52	1	2
3961	SEIS DE DICIEMBRE (NOCT)	17	1	18	1	2
3962	LEON DE FEBRES CORDERO # 13	9	1	12	1	2
3964	MACAS	5	1	59	1	2
3965	FERNANDO PONS	17	1	18	1	2
3966	ATANASIO VITERI	17	1	20	1	2
3967	OSWALDO CHIRIBOGA (INDIGENA)	10	1	52	1	2
3968	BABAHOYO	5	1	59	1	2
3969	GENERAL EPICLACHIMA	17	1	24	1	2
3970	ALEJANDRO DE HUMBOLT	10	1	53	1	2
3971	JOAQUIN GALLEGOS LARA	17	1	20	1	2
3972	EL QUITEÑO LIBRE	10	1	53	1	2
3973	QUITO	5	1	59	1	2
3974	JUAN R. FIGUEROA	17	1	20	1	2
3975	CARLOS ELIAS ALMEIDA	10	1	53	1	2
3976	JUMANDI	17	1	24	1	2
3977	PRINCIPE CACHA	17	1	24	1	2
3978	JUAN PIO MONTUFAR	10	1	53	1	2
3979	REPUBLICA DE ITALIA	17	1	27	1	2
3980	ATANASIO VITERI KAROLYS	5	1	59	1	2
3982	PATRIA # 134	9	1	14	1	2
3983	ROBERTO ARREGUI MOSCOSO	17	1	20	1	2
3986	JOSE MARIA ESTRADA COELLO # 7 (N)	9	1	14	1	2
3987	SIXTO DURAN BALLEN	17	1	03	1	2
3988	CIUDAD DE RIOBAMBA	10	1	53	1	2
3989	CORONEL GERMANICO RIVADENEIRA	5	1	59	1	2
3990	CARCELEN	17	1	20	1	2
3991	VICENTE ROCAFUERTE # 6	9	1	11	1	2
3992	CHIMBORAZO	10	1	53	1	2
3993	LEOPOLDO RIVAS BRAVO	5	1	59	1	2
3994	DOMINGO FAUSTINO SARMIENTO	17	1	22	1	2
3995	REPUBLICA DE FRANCIA # 8	9	1	11	1	2
3996	VICTOR RAFAEL MIÑO	5	1	59	1	2
3997	GUAYAQUIL	17	1	22	1	2
3998	ADOLFO FASSIO # 309	9	1	11	1	2
4000	CELIANO MONGE	5	7	01	1	2
4001	NUMA POMPILIO LLONA # 47	9	1	11	1	2
4002	CIUDAD DE ATUNTAQUI	10	1	53	1	2
4003	GONZALEZ SUAREZ	5	7	01	1	2
4004	JOSE IGNACIO CANELOS	10	1	53	1	2
4006	REPUBLICA FEDERAL DE ALEMANIA # 112	9	1	11	1	2
4007	CESAR H. SUAREZ SALAZAR	5	7	01	1	2
4008	FUERZA AEREA ECUATORIANA	10	1	53	1	2
4009	VICENTE SOLANO	5	7	01	1	2
4010	JUAN FRANCISCO LEORO VASQUEZ	17	1	24	1	2
4011	CARCHI	10	1	53	1	2
4012	LUIS ANDA	5	7	01	1	2
4013	NUEVA GRANADA	10	6	52	1	2
4014	RAMIREZ FITA	5	7	01	1	2
4015	MANUEL DE JESUS CALLE N°2	10	1	53	1	2
4016	ZOILA ESPERANZA CRESPO # 327	9	1	11	1	2
4017	HONORATO VASQUEZ	5	7	01	1	2
4018	DR.CARLOS SUAREZ VEINTIMILLA	10	1	53	1	2
4019	JOAQUIN VALLEJO GONZALEZ # 17 (N)	9	1	11	1	2
4020	CORDILLERA DEL CONDOR	10	1	53	1	2
4021	BRASIL # 71 (N)	9	1	11	1	2
4022	26 DE AGOSTO	10	1	53	1	2
4023	VICTOR MANUEL PEÑAHERRERA	5	7	01	1	2
4024	ESPAÑA # 23	9	1	12	1	2
4025	29 DE JUNIO	10	1	53	1	2
4026	ANTONIO CLAVIJO	5	7	01	1	2
4027	MARIA CLEMENTINA MEJIA	10	1	55	1	2
4029	MARIANO ACOSTA	10	1	54	1	2
4030	AURELIO JARAMILLO LEAL (INDIGENA)	10	1	54	1	2
4031	JOHN D. ROCKEFELLER # 26	9	1	12	1	2
4032	GERMAN GRIJALVA TAMAYO (INDIGENA)	10	1	54	1	2
4033	PEDRO FRANCO DAVILA # 31	9	1	12	1	2
4034	RUMIÑAHUI	10	1	54	1	2
4035	BETHSABE CASTILLO DE CASTILLO # 62	9	1	12	1	2
4036	VASCO NUÑEZ DE BALBOA (INDIGENA)	10	1	54	1	2
4037	PRESIDENTE VELASCO IBARRA # 70	9	1	12	1	2
4038	PATRICIO ESPINOZA BERMEO (INDIGENA)	10	1	54	1	2
4039	REPUBLICA DE CHINA NACIONALISTA	17	1	24	1	2
4040	REPUBLICA DE GUATEMALA # 83	9	1	12	1	2
4041	BENJAMIN ROSALES ASPIAZU # 115	9	1	12	1	2
4042	JUAN DE DIOS NAVAS (INDIGENA)	10	1	54	1	2
4043	JULIO CABASCANGO (INDIGENA)	10	1	54	1	2
4044	MANUEL EDUARDO CAICEDO	5	7	01	1	2
4045	GONZALO ZALDUMBIDE	10	1	55	1	2
4046	VACAS GALINDO	5	7	01	1	2
4047	ARTURO CEPEDA	5	7	01	1	2
4048	ROSARIO G. DE MURILLO	17	1	27	1	2
4049	SALVADOR ALLENDE	5	7	01	1	2
4050	MERCEDES GOMEZ DE AROSEMENA # 117	9	1	12	1	2
4051	UNION SOVIETICA	17	1	15	1	2
4052	AUGUSTO MOSCOSO TAPIA	5	7	01	1	2
4053	TEODORO ALVARADO OLEA # 123	9	1	12	1	2
4054	RAMON ESPINOZA GARZON	5	7	01	1	2
4056	ECON. ABDON CALDERON MUÑOZ	17	1	28	1	2
4057	FEDERIO TERAN QUEVEDO	5	7	01	1	2
4058	ESTADO DE CANADA # 146	9	1	12	1	2
4059	ELADIO AVILES JIJON	17	1	05	1	2
4060	MANUEL COELLO PENAHERRERA	5	7	01	1	2
4061	FEDERICO GARCIA LORCA	17	1	26	1	2
4062	PEDRO ARIAS GONZALES # 148	9	1	12	1	2
4063	GALO MORILLO VILLARREAL	17	1	19	1	2
4064	MIGUEL SOTOMAYOR	5	7	01	1	2
4065	MAGDALENA CABEZAS DE DURAN A. # 149	9	1	12	1	2
4066	NAPO	5	7	01	1	2
4068	MORONA SANTIAGO	5	7	01	1	2
4069	GABRIELA MISTRAL # 165	9	1	12	1	2
4070	JOSE MIGUEL LEORO VASQUEZ	17	1	19	1	2
4071	PUYO	5	7	01	1	2
4072	MARQUESA DE SOLANDA	17	1	19	1	2
4073	REPUBLICA DE ARGENTINA # 6 (N)	9	1	07	1	2
4074	CORONEL OSWALDO VACA LARA	17	1	19	1	2
4075	GENERAL JOSE DE SAN MARTIN	10	1	55	1	2
4076	ISIDRO AYORA	10	1	55	1	2
4077	GENERAL JOSE ARTIGAS	10	1	55	1	2
4078	LA COLONIA	10	1	55	1	2
4079	GASTON CALDERON SOTOMAYOR LCDO. # 174	9	1	12	1	2
4080	6 DE NOVIEMBRE	10	1	55	1	2
4081	CHIMBORAZO	5	7	01	1	2
4082	VICTOR MANUEL GUZMAN (PLANTEL CENTRAL)	10	1	55	1	2
4084	MANUEL IGNACIO GOMEZ LINCE DR. # 178	9	1	12	1	2
4085	JOSE AURELIO GOMEZJURADO	10	1	55	1	2
4086	AURORA VALLEJO ARRIETA # 186	9	1	12	1	2
4087	ABELARDO ALBAN	5	7	01	1	2
4088	ANTONIO ANTE	10	1	56	1	2
4089	RIO SANTIAGO	17	1	19	1	2
4090	GUAYAS	5	7	01	1	2
4092	PERLA PANTALEON DE MORAN # 398	9	1	12	1	2
4094	13 DE ABRIL	10	1	56	1	2
4099	MARIANO HURTADO	5	7	01	1	2
4100	JUAN MONTALVO	10	1	57	1	2
4101	JOSE MEDINA QUEVEDO	5	7	01	1	2
4102	JOSE MIGUEL LEORO VASQUEZ	10	1	57	1	2
4104	DOCE DE FEBRERO # 215	9	1	12	1	2
4105	9 DE OCTUBRE	10	1	57	1	2
4106	RIO CENEPA	5	7	01	1	2
4107	12 DE DICIEMBRE	10	1	53	1	2
4108	12 DE OCTUBRE	10	1	57	1	2
4109	CRISTOBAL DE TROYA	10	1	57	1	2
4110	REPUBLICA DE PANAMA # 217	9	1	12	1	2
4112	LEOPOLDO N. CHAVEZ (QUITO)	17	1	15	1	2
4113	KIWANIS GUAYAQUIL NORTE # 218	9	1	12	1	2
4116	CARLOS JULIO AROSEMENA TOLA	10	1	57	1	2
4117	JOSE SEGUNDO PALADINES JAEN # 223	9	1	12	1	2
4118	MARTHA BUCARAM DE ROLDOS	10	1	57	1	2
4119	QUINTILIANO SANCHEZ	17	1	13	1	2
4120	RIO AGUARICO	5	7	01	1	2
4121	ELIDA ARTEAGA DE BEDRAN # 242	9	1	12	1	2
4123	CARLOS MANTILLA JACOME	17	1	11	1	2
4124	ALFREDO PAREJA DIEZCANSECO DR. # 243	9	1	12	1	2
4125	DANIEL ENRIQUE PROAÑO (PLANTEL CENTRAL)	17	1	11	1	2
4126	RIO UPANO	5	7	01	1	2
4127	TUPAC YUPANQUI	10	1	57	1	2
4129	LUIS POVEDA ORELLANA # 244	9	1	12	1	2
4130	HERNAN CORTEZ	5	7	01	1	2
4131	RIO AMAZONAS	17	1	11	1	2
4132	DR. BYRON SUBIA TORO	5	7	01	1	2
4133	AGUSTIN DE ASKUNAGA	17	1	11	1	2
4134	FRANCISCO PIZARRO	5	7	01	1	2
4135	JOSE ANTONIO GALLEGOS OROZCO # 245	9	1	12	1	2
4136	AMABLE HURTADO VARELA	5	7	01	1	2
4137	CARMEN WITHER NAVARRO # 246	9	1	12	1	2
4138	CONCENTRACION DEPORTIVA DE PICHINCHA	17	1	19	1	2
4139	RAFAEL TROYA (NOCTURNA)	10	1	03	1	2
4140	JOSE MIGUEL GARCIA MORENO DR. # 248	9	1	12	1	2
4141	BATALLA DE PANUPALI	5	1	61	1	2
4142	SANTA MARIANITA DE JESUS	10	1	01	4	2
4143	EJERCITO NACIONAL	17	1	11	1	2
4144	ZITA ROBLES DE LALAMA # 250	9	1	12	1	2
4145	JUAN MANUEL LASSO	5	1	61	1	2
4147	AMBATO	5	1	61	1	2
4148	4 DE JULIO	10	1	03	4	2
4149	CORALIA AGUIRRE DE VILLACRES # 258	9	1	12	1	2
4150	CINCO DE JUNIO	5	1	61	1	2
4151	FE Y ALEGRIA	10	1	03	4	2
4152	ZAMORA	5	1	61	1	2
4153	DOMINGO FAUSTINO SARMIENTO	5	1	61	1	2
4154	JUAN DIEGO	10	1	04	4	2
4155	UNION NACIONAL DE EDUCADORES	5	1	61	1	2
4156	PENSIONADO LA VICTORIA	10	1	03	4	2
4157	SIMON PACHECO PERDOMO    N.517	8	1	01	1	2
4158	ECUADOR	5	1	61	1	2
4159	CONCENTRACION DEPORTIVA DE PICHINCHA	17	1	19	1	2
4160	CLARA BRUNO DE PIANA 260 (P.CRT.)	9	1	12	1	2
4161	SANTA TERESITA DEL NIÑO JESUS	10	1	03	4	2
4162	TANICUCHI	5	1	61	1	2
4163	JUAN RAMON JIMENEZ	17	1	55	5	1
4164	SAN JUAN BOSCO	10	1	04	4	2
4165	SOCIE.ITALIANA GARIBALDI 261 P.CRT	9	1	12	1	2
4166	GUSTAVO ITURRALDE	5	1	61	1	2
4167	JOTHALINA CHICA DE SOTO # 262	9	1	12	1	2
4168	"INSTITUTO ROSALES ""LA SALLE"""	10	1	04	4	2
4169	CARLOS A. CAJAS VIZCAINO	5	1	61	1	2
4170	NESTOR CERVANTES POLANCO # 272	9	1	12	1	2
4171	INMACULADA CONCEPCION	10	1	04	4	2
4172	SIMON RODRIGUEZ	5	1	62	1	2
4173	LIDIA SEVILLA LEON	10	1	03	5	2
4175	SAGRADO CORAZON DE JESUS	10	1	04	4	2
4176	BOLIVAR CALI BAJAÑA 278 P.CRT.	9	1	12	1	2
4177	LUIS FELIPE BORJA	5	1	62	1	2
4180	JULIO HIDALGO	5	1	62	1	2
4181	RAFAEL ALBERTI	17	1	13	5	1
4182	MISION ADVENTISTA EL LIMONAL	10	1	53	4	2
4183	LUISA SAYAS DE GALINDO	5	1	62	1	2
4184	INSTITUTO INOCENCIO JACOME	10	1	57	4	2
4185	PEDRO CARBO # 11	9	1	07	1	2
4186	ACADEMIA MILITAR DEL VALLE	17	1	56	5	1
